C,N,Vb,Vc,Fat,cellulose,Weightgain
-1.062955428,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.073
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.2003
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1842
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.092
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0305
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0804
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.0623
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1642
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.0866
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1792
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.186
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0647
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1585
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.0775
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0426
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0917
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.2168
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1881
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1835
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.2206
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.186111111
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.0339
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.119
1.106227415,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1855
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1265
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1399
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.1603
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.0795
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0836
-0.33989448,1.263965689,-0.650456143,-0.755704938,-0.282389923,-0.797875159,0.1358
0.383166467,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1762
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.1091
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0563
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0374
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1249
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0381
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.075
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0573
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1053
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1122
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0537
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1336
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1219
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1326
-0.33989448,1.263965689,-0.650456143,0.064573623,-0.282389923,-0.797875159,0.190877778
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0267
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.0899
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0692
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0966
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0462
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0501
-1.062955428,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0826
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0259
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0581
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.0906
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1952
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0707
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1425
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.13
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1759
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1342
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1323
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0174
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1918
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1639
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1203
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1289
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0496
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1777
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.169
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1572
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.1486
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.19
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0498
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1627
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0222
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0562
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1815
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0753
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.081
-0.33989448,1.263965689,3.710890527,0.064573623,-0.282389923,-0.797875159,0.1528
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.0558
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.129
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1429
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1213
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1289
-0.33989448,1.263965689,-0.650456143,0.064573623,0.613646709,-0.797875159,0.128
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0777
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1302
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1114
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.219
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1301
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1721
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.0947
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.149
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0278
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0512
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1118
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0699
-0.33989448,1.263965689,3.710890527,0.064573623,-0.282389923,-0.797875159,0.19
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0352
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.0988
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0814
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1768
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.0668
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1548
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1393
-0.33989448,1.263965689,-0.650456143,0.064573623,1.509683342,-0.797875159,0.0577
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1695
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0278
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.144
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0857
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1808
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0231
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1301
-0.33989448,1.263965689,3.710890527,0.064573623,-0.282389923,-0.797875159,0.1465
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.0787
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0345
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0542
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1293
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.16
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1332
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1051
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1868
-0.33989448,1.263965689,-0.650456143,0.064573623,-0.282389923,-0.797875159,0.1863
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0357
-0.33989448,1.263965689,-0.650456143,0.064573623,-0.282389923,-0.797875159,0.2187
-0.33989448,1.263965689,-0.739463218,0.064573623,-0.282389923,-0.797875159,0.0954
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1935
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.2199
-0.33989448,1.263965689,-0.650456143,0.064573623,4.197793241,-0.797875159,0.0339
-0.33989448,1.263965689,-0.739463218,0.064573623,-0.282389923,-0.797875159,0.1016
-0.33989448,1.263965689,-0.650456143,-0.755704938,-0.282389923,-0.797875159,0.1098
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0979
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.162
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0795
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1518
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1225
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0166
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.0927
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1425
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1561
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0887
-0.33989448,1.263965689,-0.650456143,0.064573623,1.509683342,-0.797875159,0.0488
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0215
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.099
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.1106
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1339
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.2123
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1417
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1611
-0.33989448,1.263965689,-0.650456143,0.064573623,4.197793241,-0.797875159,0.0339
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0185
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1871
-0.33989448,1.263965689,-0.650456143,-0.846847,-0.282389923,-0.797875159,0.0381
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.2145
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0607
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0485
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.163
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1743
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.046
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.0989
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1631
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0607
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1875
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1382
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1195
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1078
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.13
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.053
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0309
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0651
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1476
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1494
-0.33989448,1.263965689,-0.650456143,0.064573623,-0.282389923,-0.797875159,0.189
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1253
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1212
3.275410258,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0675
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.1385
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1422
-0.33989448,1.263965689,-0.650456143,-0.755704938,-0.282389923,-0.797875159,0.1226
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0327
-0.33989448,1.263965689,-0.650456143,0.064573623,0.613646709,-0.797875159,0.1624
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.029
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.2105
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1067
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0239
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0589
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.0704
1.106227415,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1749
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1219
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.196
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.106
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1238
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0627
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0509
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1204
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1387
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.0904
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.041
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0706
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1165
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0883
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.0986
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.1114
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0314
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0905
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0236
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.1168
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.1419
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0892
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1341
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.0824
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0533
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1799
-0.33989448,1.263965689,3.710890527,0.064573623,-0.282389923,-0.797875159,0.146
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1836
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.153
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1424
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.0783
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0746
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0781
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1182
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0514
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0605
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0546
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0584
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.038
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1478
1.106227415,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1432
-0.33989448,1.263965689,-0.650456143,-0.846847,-0.282389923,-0.797875159,0.062
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.1253
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.151
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1185
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0241
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0434
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.1714
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.0916
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1812
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0305
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1437
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.071
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.08
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0219
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1599
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0519
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1676
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.0809
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0628
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.04
-0.33989448,1.263965689,-0.739463218,0.064573623,-0.282389923,-0.797875159,0.083
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.052
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1846
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.1866
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.122
-0.33989448,1.263965689,-0.739463218,0.064573623,-0.282389923,-0.797875159,0.1453
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0763
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.1382
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.027
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1073
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1666
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0456
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0274
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.183
-0.33989448,1.263965689,-0.739463218,0.064573623,-0.282389923,-0.797875159,0.0941
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0558
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1435
-0.33989448,1.263965689,-0.650456143,0.064573623,1.509683342,-0.797875159,0.0588
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1329
3.275410258,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0552
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1333
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.0347
-0.33989448,1.263965689,-0.650456143,0.064573623,1.509683342,-0.797875159,0.0548
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1864
-1.062955428,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0666
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1612
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0451
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.1002
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0726
-0.33989448,1.263965689,-0.650456143,0.064573623,0.613646709,-0.797875159,0.1464
-0.33989448,1.263965689,-0.650456143,0.064573623,4.197793241,-0.797875159,0.0524
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.0957
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1274
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0246
-0.33989448,1.263965689,-0.650456143,0.064573623,0.613646709,-0.797875159,0.1806
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.056
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1725
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0598
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1397
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0185
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.0895
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0891
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.032
-1.062955428,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.09
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0836
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.068
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.0843
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1429
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1075
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1952
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1415
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.0992
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0374
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.0835
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1338
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.087
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1345
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0704
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.179
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1621
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1299
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1122
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.1467
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.0916
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.0728
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.0625
